navi_usage/hours,radio_usage/hours,ac_usage/hours,drive_time/hours,number_occupants,driver_age,call_time/hours,trips_num,speed,target,cooling/hours,id,body_style_A-Class,body_style_AMG GT,body_style_B-Class,body_style_CLA,body_style_CLS,body_style_E-Class,body_style_GLA/GLB,body_style_GLC,body_style_GLE,body_style_GLS,class_Convertible,class_Coupé,class_Hatch,class_MPV,class_SUC,class_SUV,class_Sedan,class_Shooting Brake,class_Wagon,country_AU,country_CA,country_JP,country_KR,country_MX,country_NZ,country_TW,country_US
1.9994,0.0,1.7887,16.022,2,60,0.1114,34.0,60.69,1,1.9364,ebcd48d3-83ed-4fea-ba38-92ca1e545d2c,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0018,17.3335,5.84,34.672,1,50,0.9803,52.0,86.18,1,6.0751,5b22d066-a990-4ed3-9d1b-b136859bd985,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.5768,3.9641,6.3347,22.5456,2,40,1.2289,45.0,73.48,1,6.4769,4f329313-4c19-408b-b9e7-968b7bdb109d,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.8312,6.1216,5.9119,24.9542,2,58,0.0,29.0,62.2,1,5.9648,b488899d-d6cb-46b9-b047-34d4810daa46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.4224,10.9027,8.3854,29.5321,2,35,2.8233,48.0,89.34,1,8.4942,94f031b5-219a-47bf-a511-7093d065a88c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.7184,13.3693,5.751,31.6118,2,53,0.1323,44.0,78.74,1,5.8275,da6f1f3a-d3ef-4fd3-add3-3dc88913d5f0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7317,15.5304,5.6478,33.318,1,58,0.0,51.0,64.1,0,5.7667,08aefe2a-24e8-4bf7-acc6-08763f4d9e47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8.1792,2.6874,5.2575,20.9714,2,40,0.6495,38.0,84.06,1,5.4131,5ed6cf0b-3dc3-43c0-89f8-1468e5e635b5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.6497,9.6249,11.0369,28.3886,2,34,2.2937,29.0,84.48,1,11.1601,e7d08067-6dd9-4345-93d5-68e2c719b46b,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,16.4785,6.3172,34.0373,2,45,0.6495,58.0,87.21,1,6.4765,969ea192-7e53-464f-a06f-60da9bc634f2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3.4991,19.9334,12.418,36.5291,2,48,0.0,32.0,69.13,1,12.5853,0ccac368-eab9-43f3-80f0-add3a1d610c0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.5358,9.7525,6.1625,28.5051,2,46,1.5382,47.0,82.12,1,6.1898,9adc1b78-60da-44aa-8b39-547aaf007b9e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.3516,10.5258,11.0167,29.2,2,38,0.2512,37.0,73.41,1,11.1196,51e4462c-9f31-4db7-b47e-02e21af0f77e,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17.4846,23.3159,7.599,38.8024,2,40,2.3585,49.0,100.58,1,7.7051,39f120af-e954-42b1-8d78-ec335bd17e6d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.5278,6.0355,6.6601,24.8631,1,52,0.2991,30.0,70.18,1,6.8791,d0aec720-4674-4d0d-bbb2-8429ec1ffea3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.5676,14.3337,10.1024,32.3853,1,50,0.0,32.0,67.44,1,10.1634,fb4c6899-6182-4dc2-aa0d-5093f6c46372,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.7903,27.4888,6.4859,41.4235,2,50,0.0,55.0,80.0,0,6.732,94396c4d-850a-438e-a389-7ec921ca1665,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4.983,20.4024,13.76,36.8533,2,39,0.0,37.0,73.2,0,13.8309,0bb66e5d-8dbd-4f5b-880b-f47fb4257309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.902,8.7753,11.8239,27.5993,2,34,0.3952,35.0,71.23,1,11.9115,f48244fd-061e-4bc7-b72e-0cb4709a9f16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.3809,1.8169,2.7552,19.8152,2,56,0.315,41.0,66.95,1,3.0487,5be88b3a-a228-43e7-9dd6-6eb51fb89051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0957,2.8261,6.2024,21.1489,2,51,0.6495,32.0,54.51,1,6.338,9a1bd5f1-4136-494a-b86e-3de625c93ebf,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.9585,1.8254,5.0534,19.8268,1,50,0.697,29.0,67.6,1,5.188,4b214247-9317-4c39-af08-0dc01331a2e5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14.1448,16.0409,8.1435,33.7074,2,37,3.7915,46.0,98.42,1,8.3879,b96a8c45-8081-42f0-9338-bc13653d9360,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.436,18.662,7.9261,35.634,2,42,1.2626,47.0,90.86,1,7.9833,c813d2bf-720b-490e-9cf4-05b63406cc57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.7439,19.4603,9.8304,36.1988,2,37,1.6752,48.0,92.16,1,9.9521,d5a14d65-4d13-40cf-93af-a939eec2add1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.6118,10.7598,5.8087,29.4066,2,57,0.0,43.0,65.4,0,6.0734,db773a12-07ea-45bb-9efa-1f22f0ef019c,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.1481,12.4761,9.3725,30.8764,2,41,1.1138,36.0,83.16,1,9.5671,d2e2f00a-e542-4adb-8bec-2c428fa7b315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9.1001,8.4234,9.171,27.2649,2,34,4.2116,35.0,90.89,0,9.4277,d45b326c-f08e-4b2e-819e-6a8f51f8ddf0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.5738,0.0364,6.1101,17.1653,2,43,0.0,21.0,57.77,1,6.1525,fe5a269d-2cee-4c0e-b660-a482ce77a876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.9635,6.7526,4.8427,25.6109,2,42,3.0544,55.0,86.28,1,4.9451,4377c808-38b7-4d72-a6b4-dd7700751174,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3933,2.6815,6.9675,20.9638,2,44,0.3511,31.0,64.2,1,7.067,af15fee4-6ce7-4e78-89c8-9ba74d767858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.8225,10.7415,10.6937,29.3905,2,44,0.0,26.0,71.31,0,10.6998,3bea0336-3581-4285-9db4-8cd830d37558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13.0546,5.8577,0.7305,24.6738,2,48,3.2565,68.0,90.77,1,0.8556,b6b8684f-4cc6-433d-8ccc-d2d604c40219,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.9095,5.7226,8.1221,24.5288,3,38,2.6941,32.0,82.64,1,8.4012,49c9cbe8-927f-4dc2-bc9c-d2e677c0ed38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8513,15.8957,2.6737,33.5971,1,61,0.0,57.0,76.54,1,2.7927,bf588bb1-358e-409b-827d-11d273d0e838,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.2799,10.4495,6.126,29.1322,2,45,0.0,54.0,72.8,1,6.393,5cf4a9ad-bce8-4c08-900b-08c6b96b9ced,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.9034,8.6181,11.4103,27.4505,3,39,0.1602,25.0,70.34,1,11.5956,36b7dd00-bec3-4d19-9177-e3c51a7336fd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.8339,21.1829,13.2992,37.3862,2,45,0.0,30.0,73.4,1,13.5276,402fc271-a4fc-4b13-998a-33ab1140bffe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.4334,3.5967,4.5497,22.1057,1,53,0.0543,40.0,65.68,1,4.761,522c01b8-2432-4f7d-8d50-747024dd33d2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6.8869,17.2472,6.056,34.6085,2,41,1.1054,64.0,88.69,1,6.1628,17770b1b-62ae-49c4-bbd3-a35ca221b739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.054,2.8817,2.5215,21.2196,1,60,0.6495,42.0,69.81,1,2.6314,a2e5007e-d380-4fcb-98a2-bb06633ba2b1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.3337,10.2471,6.4905,28.9516,1,49,1.2259,44.0,80.28,1,6.5794,dc23cc78-5a30-4f62-8a3b-3c844583a848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.9445,5.1531,7.1654,23.9068,2,30,3.6641,50.0,86.8,1,7.2741,0c49ea69-c9c2-41d7-bb4b-ed76a2389a8e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7.6263,16.5768,15.8064,34.1109,2,26,1.3749,33.0,85.74,0,16.0925,620fcfb9-5cfc-4857-8a71-04106d00e0d0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2.1769,9.3739,6.5955,28.158,2,45,2.056,47.0,83.26,1,6.6737,21f873c8-a096-47d9-87b2-cb8fe487304c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.292,3.6302,5.8081,22.1462,2,45,0.0,48.0,63.15,1,5.8346,22957660-3a68-40a1-a12b-49a128c9829d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3.3372,1.8017,3.2125,28.16715,1,62,0.0,31.0,59.83,1,3.223,24a89466-9ca8-4a94-8b28-8e264729dc00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12.0887,8.1842,4.8535,27.035,2,44,3.8884,46.0,92.39,1,5.078,2ecc3f84-c509-4803-8492-3300eca94d45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.5485,0.946,3.2238,18.5744,1,59,0.1199,31.0,62.43,1,3.3285,17d0672a-284c-4b09-bcc8-cff31aedfdc2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.203,11.1275,10.4434,29.7283,2,43,0.0,30.0,72.03,1,10.7421,54033c55-3300-4c5a-acb1-5d664454223a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.121,6.976,4.0303,25.8389,1,52,1.9018,51.0,80.4,1,4.1856,bf9595f6-dd06-4058-ba95-6a39515a26e8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1329,0.0,0.0,12.4421,1,61,0.6495,39.0,69.12,1,0.0585,9be2b894-503a-4264-8cfb-eef9eedce0a6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.8415,1.074,2.4249,18.7627,1,56,0.9608,38.0,70.78,0,2.7241,3bb75c76-5606-4b4c-bb08-5ccb75d8e1eb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.7782,7.7445,3.2818,26.6066,1,54,1.5611,51.0,81.02,1,3.4251,3247027d-f98f-49b4-893c-00b4969855eb,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.5622,10.215,2.4044,28.9229,2,63,0.6495,42.0,80.28,0,2.4118,eac00b9f-833a-4093-8dd5-20b71beb471d,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.2636,6.2964,6.5294,25.138,3,38,1.1499,52.0,77.22,0,6.7733,5c3c2fc0-1d00-4eee-98fb-d018bdc858e7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3.1016,15.9811,5.1618,33.662,2,54,0.2369,50.0,81.35,1,5.4607,9feb5a90-8adb-4655-aba5-a8ba611a0cef,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4972,12.2977,6.4875,30.7272,2,45,1.1369,54.0,82.16,1,6.6226,16a5ac6e-9690-4e65-99a6-19edaf254628,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6072,0.0,3.7256,16.7968,2,53,0.0,32.0,55.32,1,3.7361,ad19c891-7235-48c1-85ae-fd5d1c184f17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8.6445,13.6017,6.1618,31.8001,2,54,0.0,42.0,74.19,0,6.3896,9ee0767a-9577-42f5-8027-0204b73ebae4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.4763,6.8573,6.8827,25.718,3,40,1.6178,48.0,78.83,0,6.9856,6ea1ff38-8c4c-4c23-92ea-c924510baffb,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,10.8097,4.2882,28.16715,1,54,1.4019,50.0,82.04,1,4.4872,ba79e5d0-0259-4321-ac23-72f91eb103a1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.453,16.7196,14.7281,34.2175,3,41,0.0,25.0,68.42,1,14.8104,e9e2eeb4-f9f5-4eb7-80a0-a9e8fbfa6300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.465,5.0508,4.7002,23.7932,2,45,2.7506,48.0,82.66,1,4.7999,f9effc3d-aa0b-4acd-a61f-ba3a412c0730,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.7737,18.9354,4.1327,35.8285,1,53,0.2868,58.0,85.29,1,4.3994,85b8c162-0e91-41f1-a89f-0ee359c0183b,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.2766,9.3608,11.6845,28.1459,2,33,1.4973,30.0,79.8,1,11.685,79876e36-ea89-411d-aca6-aae96478055f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.951,9.9874,11.2224,28.7181,2,37,0.0,35.0,70.63,1,11.4513,f15f36e2-db10-48d5-acf8-da68df0b2486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.7481,9.9392,3.7302,28.6746,2,67,0.0,42.0,59.46,0,3.7569,078b09c9-b60c-4c22-a42c-79572234fc41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.1453,10.5115,8.0127,29.1873,2,36,1.8651,55.0,83.49,0,8.1939,3bb58083-f32d-47ea-8fa1-428915b749e7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.7996,13.1575,4.0966,31.4391,1,53,0.2043,51.0,80.54,1,4.2315,ca18c536-5836-4521-ba45-398ccb1aa293,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.345,14.965,8.1009,32.881,3,38,3.6202,45.0,96.74,1,8.1421,10b00806-591a-4cb7-a587-27fb9e728d15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.8278,5.586,5.172,24.3813,2,54,0.6495,45.0,60.52,1,5.2441,500ecc02-c527-4ea8-8f2c-2416579fd8bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0428,0.0,6.4264,16.7216,2,36,0.6932,26.0,62.56,0,6.5047,61d50b23-94a0-4880-acdf-90b413900c7f,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.9974,6.996,0.0,25.8592,2,62,1.9806,52.0,86.26,0,0.0393,051b31dc-7d32-4d49-8c4b-2dc0a7554119,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.0738,11.4654,7.6708,30.0205,2,39,0.6495,41.0,91.16,1,7.8735,246b3b86-bdff-4281-a7e3-30f99f015b10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.8431,7.2928,3.9367,26.1584,1,54,0.3139,46.0,74.71,1,4.1849,8ffc14c6-e346-4b75-971c-3d6e381ef72c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.8831,5.6018,5.8383,24.3984,1,54,0.0409,33.0,67.93,1,5.9577,106ffceb-97f5-4f9c-9534-a0d94c120d6a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.3682,15.6094,8.0428,33.3786,2,42,0.8611,53.0,84.09,0,8.1904,62ed0498-11a9-453e-bdfa-ea13371e006f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.9122,4.2662,3.3224,22.9001,1,48,0.4088,60.0,70.66,1,3.3643,021da47c-d9fc-4d4b-be65-f8e3f6f60dcf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.2108,17.3806,9.3218,34.7066,1,56,0.6495,40.0,58.54,0,9.5279,921d3b4c-7fb6-497f-9e10-cd032601becf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.0897,4.6204,0.0011,23.3081,2,64,1.1393,56.0,77.24,1,0.0365,1cb36baa-8f22-4834-9a46-24e725d84b94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.6193,10.8158,5.6933,29.4559,2,51,0.7949,39.0,81.14,0,5.6957,6ca22af0-a6c7-4824-b1e0-39057017d337,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.4822,1.9372,5.429,19.9795,2,46,0.6708,34.0,67.38,1,5.5876,a6e57a60-4200-4a3d-beb0-503857f38ced,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6.3691,9.9964,3.1332,28.7262,2,61,0.0,47.0,74.35,1,3.3241,7da027aa-eb1b-4fb0-ba2e-2bceefa4acb2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.7575,4.7837,6.7702,23.4935,2,46,0.6878,33.0,71.75,1,7.0457,37f79998-7dd3-4ef4-a940-252271ed43be,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,4.7835,16.4587,3,40,0.3797,40.0,60.34,1,4.9305,ab33dbe4-ea25-4338-8d58-403c4887c994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0249,12.7677,11.2138,31.1186,2,42,0.0008,31.0,74.34,1,11.418,c4a48579-0f7a-4a62-87c5-00e42215c703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.1859,3.3769,1.8959,21.8376,2,65,0.0,46.0,63.53,1,2.1321,67bc7430-92b3-4cbd-ad32-7fa792b5df43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7.3028,3.2901,4.2317,21.7308,1,54,0.6495,35.0,68.22,1,4.383,f71a7789-74d6-4038-8c05-7d8a7e855d08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10.8128,12.7096,7.4373,31.0705,2,46,0.6495,40.0,84.47,1,7.5153,6c2feca2-ea09-4bdd-bf58-d055688e11a1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.1387,8.2428,8.8867,27.0915,2,44,0.0,38.0,66.99,1,8.9776,4915d7ee-c625-4f6b-b544-8a722cb24a71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.3688,7.3557,7.3159,26.2213,2,46,0.6598,35.0,74.98,1,7.6136,b8df650a-40b0-490c-9da5-f8973fc75537,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.3976,6.5208,2.6517,25.3718,2,51,1.5956,55.0,82.27,1,2.8134,80b101b3-a8a3-4e9f-b09a-deaefe611fb5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1.9045,3.5414,19.935,2,54,0.1296,45.0,63.21,1,3.5953,f890103d-5cf8-4214-9350-afaa6f17b34d,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.5809,12.5811,3.2746,30.9639,2,66,0.0963,35.0,78.51,0,3.5186,8dd75d59-50f2-45f7-97d0-902a22c657d1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.4913,5.6302,3.7253,24.4291,1,51,0.782,49.0,75.68,1,3.8827,2d0e547f-fb4c-43f5-8e15-8587408ba419,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.3751,16.1121,8.3625,33.7613,2,56,0.0,36.0,64.94,1,8.4874,a3c14834-d6e8-4089-8135-2f50f9811e53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.6106,5.7517,1.4596,24.5601,2,51,3.0723,60.0,88.28,1,1.4884,459639e1-ef4e-4bd6-b63e-d9126c6efc15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3108,19.6247,8.7181,36.3139,1,56,0.0,38.0,66.21,1,8.7754,3cade7be-87c1-44bd-a11a-d66da7e005d6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.9233,8.959,11.5017,27.7721,2,30,0.6495,31.0,83.56,1,11.6231,a8e3a824-983f-446a-82fa-e4afa01b1661,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.2895,8.806,6.3459,27.6283,3,39,1.9465,55.0,83.75,1,6.4361,2c3e9f0f-4739-4608-92ed-d436ed7a6824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.1708,4.6698,0.0,23.3644,1,65,1.9285,57.0,83.65,1,0.083,99fc1d3d-2172-4405-9bd5-f631d9383541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.8955,8.0019,6.6876,26.8583,2,47,0.8673,39.0,76.9,1,6.8383,1b5419c1-b51a-4889-a390-8529246e7191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.1213,11.8933,10.8984,30.3861,2,45,0.0,29.0,69.63,1,10.9411,6f11165c-85fb-4251-8ee6-6374b706d1da,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10.2246,11.4165,8.1555,29.9784,1,56,0.6495,27.0,63.84,1,8.1579,7b076c57-faf8-482a-b4e9-e5e8b5da68e9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0574,6.8547,4.8831,25.7153,2,47,2.0674,39.0,84.83,1,5.0606,3221c6f7-0e63-4637-9339-67d2f521a978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.8108,9.0503,9.6544,27.8575,2,34,0.6495,46.0,79.25,0,9.6854,23b29253-5445-4ee3-a7a5-5b9a4084d64f,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.2894,9.9661,8.994,28.6989,2,46,0.216,30.0,74.54,1,9.0344,0b37e348-ef67-468e-a21c-94b9ad9860da,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4.1972,9.3938,6.0338,28.1763,2,44,2.3196,49.0,85.24,0,6.278,fc8ae7f0-4df3-4b17-9ec4-b86344a6c28d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12.2572,13.5232,7.6338,31.7366,2,41,1.7771,46.0,88.48,1,7.7797,678c6040-4e16-4c7e-873c-bbdf522bed05,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
